ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
68387518621556736|19019970|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:participe(0) ; score:0;"|"O Minuto a Minuto já está online. Não perca o frente-a-frente Louçã/Sócrates. Participe!"|"o minuto a minuto já está online. não perca o frente-a-frente louçã/sócrates. participe!"
68387142526713856|19083439|"flouca"|"louçã"|1|"Targets: sócrates,louçã; sentiTokens:educação(1) fiscais(0) ; score:1;"|"RT @ccz1: O k dirá Sócrates quando Louçã propuser o fim das deduções fiscais na saúde e educação?"|"rt @ccz1: o k dirá sócrates quando louçã propuser o fim das deduções fiscais na saúde e educação?"
68387088604733440|28624570|"flouca"|"louçã"|1|"Targets: sócrates,louçã; sentiTokens:educação(1) fiscais(0) ; score:1;"|"O k dirá Sócrates quando Louçã propuser o fim das deduções fiscais na saúde e educação?"|"o k dirá sócrates quando louçã propuser o fim das deduções fiscais na saúde e educação?"
68385128191229952|34076997|"flouca"|"louçã"|0|"Targets: sócrates,louçã; sentiTokens:; score:0;"|"Só talvez à @fcancio que assim só pode "malhar" na gravata do Sócrates... . RT @AldaTelles: ... o Louçã não nos provoca angústias. Nenhumas."|"só talvez à @fcancio que assim só pode "malhar" na gravata do sócrates... . rt @aldatelles: ... o louçã não nos provoca angústias. nenhumas."
68382545422721024|86429346|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:certas(1) ; score:1;"|"@RaulCordeiro Se bem k o Louçã, k na altura foi crucificado por defender redução/abolição em certas deduçõe… (cont) http://deck.ly/~DkxIK"|"@raulcordeiro se bem k o louçã, k na altura foi crucificado por defender redução/abolição em certas deduçõe… (cont) http://deck.ly/~dkxik"
68382443484360704|23011527|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"n sejas assim pá RT @AldaTelles: @raulcordeiro Louçã já perdeu tudo o que tinha a perder. E foi muito. @fcancio"|"n sejas assim pá rt @aldatelles: @raulcordeiro louçã já perdeu tudo o que tinha a perder. e foi muito. @fcancio"
68382354611249155|21648020|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"@raulcordeiro Louçã já perdeu tudo o que tinha a perder. E foi muito. @fcancio"|"@raulcordeiro louçã já perdeu tudo o que tinha a perder. e foi muito. @fcancio"
68380609663352832|23011527|"flouca"|"francisco louçã"|0|"Targets: josé sócrates,francisco louçã; sentiTokens:; score:0;"|"RT @AldaTelles: *Serviço público* Datas dos próximos debates 11 Maio - José Sócrates / Francisco Louçã (SIC) 1… (cont) http://deck.ly/~mvLNg"|"rt @aldatelles: *serviço público* datas dos próximos debates 11 maio - josé_sócrates / francisco_louçã (sic) 1… (cont) http://deck.ly/~mvlng"
68380512170934272|21648020|"flouca"|"francisco louçã"|0|"Targets: josé sócrates,francisco louçã; sentiTokens:; score:0;"|"*Serviço público* Datas dos próximos debates 11 Maio - José Sócrates / Francisco Louçã (SIC) 12 Maio - Francis… (cont) http://deck.ly/~ZoO6l"|"*serviço público* datas dos próximos debates 11 maio - josé_sócrates / francisco_louçã (sic) 12 maio - francis… (cont) http://deck.ly/~zoo6l"
68379450311577600|41601050|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"@fcancio @G_L ainda há bocado li que alguém combinava contratar uns tipos para dar uma coça ao Louçã..."|"@fcancio @g_l ainda há bocado li que alguém combinava contratar uns tipos para dar uma coça ao louçã..."
68371954998054912|105898722|"flouca"|"louçã"|0|"Targets: sócrates,louçã; sentiTokens:; score:0;"|"TiVo it RT @editeestrela: Como tenho trabalho nocturno, não vou poder assistir ao debate entre J. Sócrates e F. Louçã. Com muita pena minha."|"tivo it rt @editeestrela: como tenho trabalho nocturno, não vou poder assistir ao debate entre j. sócrates e f. louçã. com muita pena minha."
68371266159128576|22904901|"flouca"|"louçã"|0|"Targets: sócrates,louçã; sentiTokens:; score:0;"|"Como tenho trabalho nocturno, não vou poder assistir ao debate entre J. Sócrates e F. Louçã. Com muita pena minha."|"como tenho trabalho nocturno, não vou poder assistir ao debate entre j. sócrates e f. louçã. com muita pena minha."
68364540009644033|17087856|"flouca"|"louçã"|0|"Targets: sócrates,louçã; sentiTokens:; score:0;"|"#debate Mais uma noite de frente-a-frente ao minuto no tvi24.pt Hoje é Sócrates vs Louçã http://www.tvi24.iol.pt/aominuto/44"|"#debate mais uma noite de frente-a-frente ao minuto no tvi24.pt hoje é sócrates vs louçã http://www.tvi24.iol.pt/aominuto/44"
68361358579732480|17637572|"flouca"|"louçã"|1|"Targets: louçã; sentiTokens:valente(1) ; score:1;"|"Não seja por isso, arranja-se já meia dúzia de gajos RT @FatimaRD: @bombinte @fcancio Queria tanto que o Louçã levasse uma valente lição."|"não seja por isso, arranja-se já meia dúzia de gajos rt @fatimard: @bombinte @fcancio queria tanto que o louçã levasse uma valente lição."
68350342882017280|51290635|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:; score:0;"|"Sócrates mente hoje à noite com Louçã!"|"sócrates mente hoje à noite com louçã!"
68325015564722176|222302296|"flouca"|"francisco louçã"|0|"Targets: francisco louçã; sentiTokens:; score:0;"|"Bloco apresenta programa eleitoral na quinta feira: Francisco Louçã apresentará o programa eleitoral do Bloco na... http://dlvr.it/RMRgC"|"bloco apresenta programa eleitoral na quinta feira: francisco_louçã apresentará o programa eleitoral do bloco na... http://dlvr.it/rmrgc"
68313780324540417|10063702|"flouca"|"louçã"|-1|"Targets: louçã; sentiTokens:caído(-1) jerónimo(0) ; score:-1;"|"Louçã, Jerónimo... sobre a troika, nem uma palavra: Louçã ficou de queixo caído quando ouviu falar nos juros que... http://bit.ly/jPexI0"|"louçã, jerónimo... sobre a troika, nem uma palavra: louçã ficou de queixo caído quando ouviu falar nos juros que... http://bit.ly/jpexi0"
68290431569498113|74433655|"flouca"|"louçã"|0|"Targets: louçã; sentiTokens:mansa(0) ; score:0;"|"tia do Louçã? RT @lilidacal: Agora mais mansa que nunca. RT @_ricards_: Paz à sua alma. http://twitpic.com/4w7mgn"|"tia do louçã? rt @lilidacal: agora mais mansa que nunca. rt @_ricards_: paz à sua alma. http://twitpic.com/4w7mgn"
68255991774445568|23011527|"flouca"|"louçã"|-1|"Targets: louçã;Regra "[VCOP] [Adj-] ? Neg""->  era extremista "|"n digas mal do sô Louçã RT @MyBigCookies: @fcancio e eu a pensar q só o senhor do BE é que era extremista na… (cont) http://deck.ly/~VhMCb"|"n digas mal do sô louçã rt @mybigcookies: @fcancio e eu a pensar q só o senhor do be é que era extremista na… (cont) http://deck.ly/~vhmcb"
68253924146159616|92843870|"flouca"|"louçã"|0|"Targets: passos coelho,louçã,portas,sócrates; sentiTokens:livre(0) ; score:0;"|"Também tu PS?: Depois de Passos Coelho, de Louçã e de Portas agora é o PS se quer ver livre de Sócrates. Pelo me... http://bit.ly/lL5Mb1"|"também tu ps?: depois de passos_coelho, de louçã e de portas agora é o ps se quer ver livre de sócrates. pelo me... http://bit.ly/ll5mb1"
68253924615929856|22067863|"flouca"|"louçã"|0|"Targets: passos coelho,louçã,portas,sócrates; sentiTokens:livre(0) ; score:0;"|"Também tu PS?: Depois de Passos Coelho, de Louçã e de Portas agora é o PS se quer ver livre de Sócrates. Pelo me... http://bit.ly/lL5Mb1"|"também tu ps?: depois de passos_coelho, de louçã e de portas agora é o ps se quer ver livre de sócrates. pelo me... http://bit.ly/ll5mb1"
68229228847570944|159427036|"flouca"|"francisco louçã"|0|"Targets: sócrates,francisco louçã; sentiTokens:; score:0;"|"José Sócrates X Francisco Louçã hoje na SIC! http://fb.me/N3F28xsU"|"josé sócrates x francisco_louçã hoje na sic! http://fb.me/n3f28xsu"
68090131533406208|159427036|"flouca"|"louçã"|0|"Targets: sócrates,louçã; sentiTokens:; score:0;"|"No Jornal da Noite &gt;&gt; Sócrates X Louçã http://fb.me/LjqDU4YP"|"no jornal da noite &gt;&gt; sócrates x louçã http://fb.me/ljqdu4yp"
68051837584031744|18135386|"flouca"|"louçã"|0|"Targets: sócrates,louçã; sentiTokens:; score:0;"|"RT @Gouveia: #debate Civilidade. Acima de tudo, foi isso que marcou este debate. Com Sócrates, e tb com Louçã, nem sempre isso é possível."|"rt @gouveia: #debate civilidade. acima de tudo, foi isso que marcou este debate. com sócrates, e tb com louçã, nem sempre isso é possível."
68051556452405249|11862072|"flouca"|"louçã"|0|"Targets: sócrates,louçã; sentiTokens:; score:0;"|"#debate Civilidade. Acima de tudo, foi isso que marcou este debate. Com Sócrates, e tb com Louçã, nem sempre isso é possível."|"#debate civilidade. acima de tudo, foi isso que marcou este debate. com sócrates, e tb com louçã, nem sempre isso é possível."
68048357251235840|182721799|"flouca"|"louçã"|-1|"Targets: sócrates,louçã; sentiTokens:difícil(-1) ; score:-1;"|"@Gouveia Neste ano, as sondagens parecem indicar que Sócrates já ganhou aí o que tinha a ganhar. E Louçã está num beco de saída difícil."|"@gouveia neste ano, as sondagens parecem indicar que sócrates já ganhou aí o que tinha a ganhar. e louçã está num beco de saída difícil."
68389152219078656|17601785|"jsocrates"|"sócras"|-1|"Targets: sócras;Nickname: sócras"|"o Prof Carreira  está a fazer propaganda viral via redes sociais já que a imprensa está toda mancomunada com o Sócras. Tudo comprado..."|"o prof carreira  está a fazer propaganda viral via redes sociais já que a imprensa está toda mancomunada com o sócras. tudo comprado..."
68387629451845632|28960807|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"Deputado alemão envia carta a Sócrates a pedir que Portugal rejeite pacote de ajuda- Europa - http://t.co/ilPrDuq #imf #bailout #portugal"|"deputado alemão envia carta a sócrates a pedir que portugal rejeite pacote de ajuda- europa - http://t.co/ilprduq #imf #bailout #portugal"
68387142526713856|19083439|"jsocrates"|"sócrates"|1|"Targets: sócrates,louçã; sentiTokens:educação(1) fiscais(0) ; score:1;"|"RT @ccz1: O k dirá Sócrates quando Louçã propuser o fim das deduções fiscais na saúde e educação?"|"rt @ccz1: o k dirá sócrates quando louçã propuser o fim das deduções fiscais na saúde e educação?"
68387088604733440|28624570|"jsocrates"|"sócrates"|1|"Targets: sócrates,louçã; sentiTokens:educação(1) fiscais(0) ; score:1;"|"O k dirá Sócrates quando Louçã propuser o fim das deduções fiscais na saúde e educação?"|"o k dirá sócrates quando louçã propuser o fim das deduções fiscais na saúde e educação?"
68386720269336576|17980026|"jsocrates"|"sócrates"|0|"Targets: sócrates; sentiTokens:; score:0;"|"José Sócrates projectou casa de Bin Laden http://bit.ly/iCjQ1c"|"josé sócrates projectou casa de bin laden http://bit.ly/icjq1c"
68385128191229952|34076997|"jsocrates"|"sócrates"|0|"Targets: sócrates,louçã; sentiTokens:; score:0;"|"Só talvez à @fcancio que assim só pode "malhar" na gravata do Sócrates... . RT @AldaTelles: ... o Louçã não nos provoca angústias. Nenhumas."|"só talvez à @fcancio que assim só pode "malhar" na gravata do sócrates... . rt @aldatelles: ... o louçã não nos provoca angústias. nenhumas."
