ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
"66578793858482200"|Teste|"jsocrates"|"sócrates"|0|"; sentiTokens:melhor(0) ; score:0;"|"Eleitores consideram Sócrates melhor líder que Passos Coelho - Portugal - DN http://t.co/UfFK2QI"|"eleitores consideram sócrates melhor líder que passos_coelho - portugal - dn http://t.co/uffk2qi"
"66583113454719000"|Teste|"jsocrates"|"sócrates"|-1|";Smiley: ! :D"|"Adorei o 5 para a meia-noite de ontem, com o Sócrates! :D"|"adorei o 5 para a meia-noite de ontem, com o sócrates! :d"
"66594894013145100"|Teste|"pportas"|"portas"|-1|"; sentiTokens:endividamento(-1) ; score:-1;"|"#debate Portas - bem - a referir a inevitabilidade a ajuda externa face ao endividamento galopante."|"#debate portas - bem - a referir a inevitabilidade a ajuda externa face ao endividamento galopante."
"66596509059252200"|Teste|"pportas"|"portas"|0|"; sentiTokens:; score:0;"|"@joaocaixinha Portas sabe bem ao que vai. Vai tentar comer os votos dos que não conseguem mudar para o PS mas mudam do PSD"|"@joaocaixinha portas sabe bem ao que vai. vai tentar comer os votos dos que não conseguem mudar para o ps mas mudam do psd"
"66597085734121500"|Teste|"pportas"|"portas"|0|"; sentiTokens:jerónimo(0) ; score:0;"|"Claro que Portas esmaga Jerónimo mas também não disputam eleitorado."|"claro que portas esmaga jerónimo mas também não disputam eleitorado."
"66597830780911600"|Teste|"pportas"|"portas"|0|"; sentiTokens:jerónimo(0) ; score:0;"|"Paulo Portas muito bem, Jerónimo também."|"paulo portas muito bem, jerónimo também."
"66598640109633500"|Teste|"pportas"|"paulo portas"|0|"; sentiTokens:jerónimo(0) ; score:0;"|"é impressão minha ou o Paulo Portas, está a dar banho ao Jerónimo??"|"é impressão minha ou o paulo_portas, está a dar banho ao jerónimo??"
"66598794615210000"|Teste|"pportas"|"portas"|0|"; sentiTokens:; score:0;"|"Muito bem, Portas."|"muito bem, portas."
"66598849011130400"|Teste|"pportas"|"portas"|-1|"; sentiTokens:vender(-1) ; score:-1;"|"Ninguém pode negar o que Portas tem feito para ajudar a vender jornais, dando assim de comer a muitos portugueses."|"ninguém pode negar o que portas tem feito para ajudar a vender jornais, dando assim de comer a muitos portugueses."
"66599034340646900"|Teste|"jsousa"|"jeronimo"|0|"; sentiTokens:jeronimo(0) ; score:0;"|"Rasura historica, reescrever a historia. Jeronimo fala do que sabe."|"rasura historica, reescrever a historia. jeronimo fala do que sabe."
"66599462662975500"|Teste|"pportas"|"portas"|0|"; sentiTokens:; score:0;"|"#debate Muito bem Portas com o PREC"|"#debate muito bem portas com o prec"
"66599914490171400"|Teste|"pportas"|"portas"|0|"; sentiTokens:; score:0;"|"#debate Muito bem Portas com a ida da CGTP à reunião com a trolika."|"#debate muito bem portas com a ida da cgtp à reunião com a trolika."
"66599958769451000"|Teste|"pportas"|"portas"|0|"; sentiTokens:esperto(0) ; score:0;"|"o portas foi esperto"|"o portas foi esperto"
"66600066978283500"|Teste|"pportas"|"portas"|0|"; sentiTokens:jerónimo(0) ; score:0;"|"Paulo Portas começa a cilindrar Jerónimo."|"paulo portas começa a cilindrar jerónimo."
"66600077162065900"|Teste|"pportas"|"portas"|-1|"; sentiTokens:condescendência(-1) esquerda(0) ; score:-1;"|"#debate A condescendência de Portas é muito ensaiada. Faz ricochete à esquerda, mas deve compensar à direita."|"#debate a condescendência de portas é muito ensaiada. faz ricochete à esquerda, mas deve compensar à direita."
"66600125342036000"|Teste|"jsousa"|"jerónimo de sousa"|0|"; sentiTokens:nada(0) jerónimo(0) ; score:0;"|"Gostei particularmente da parte em que Jerónimo de Sousa diz que a CGTP não tem nada a ver com o PCP."|"gostei particularmente da parte em que jerónimo de sousa diz que a cgtp não tem nada a ver com o pcp."
"66600652960309200"|Teste|"jsocrates"|"sócrates"|0|"; sentiTokens:vender(-1) distraído(-1) bom(1) capazes(1) ; score:0;"|"#debate Portas é quase tão bom em comunicação como Sócrates. Ambos eram bem capazes de vender frigoríficos a um esquimó distraído..."|"#debate portas é quase tão bom em comunicação como sócrates. ambos eram bem capazes de vender frigoríficos a um esquimó distraído..."
"66600652960309200"|Teste|"pportas"|"portas"|0|"; sentiTokens:vender(-1) distraído(-1) bom(1) capazes(1) ; score:0;"|"#debate Portas é quase tão bom em comunicação como Sócrates. Ambos eram bem capazes de vender frigoríficos a um esquimó distraído..."|"#debate portas é quase tão bom em comunicação como sócrates. ambos eram bem capazes de vender frigoríficos a um esquimó distraído..."
"66601002027073500"|Teste|"pportas"|"paulo portas"|0|"; sentiTokens:; score:0;"|"Ninguem para o Paulo Portas... concordo com ele... foram os Bancos que correram com o Santana Lopes..."|"ninguem para o paulo_portas... concordo com ele... foram os bancos que correram com o santana_lopes..."
"66601778241736700"|Teste|"pportas"|"portas"|0|"; sentiTokens:melhor(0) ; score:0;"|"@bossito em termos de linguagem Portas é melhor, sem duvida!"|"@bossito em termos de linguagem portas é melhor, sem duvida!"
