ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
"70585797404921800"|Teste|"flouca"|"louçã"|0|"; sentiTokens:; score:0;"|"@fcancio Desta vez, não. Até apanhou Louçã... RT @fcancio: mais um gráfico marteladito?  "|" <USER> Desta vez, não. Até apanhou Louçã... RT <USER> mais um gráfico marteladito?  "
"71313343595548600"|Teste|"jsocrates"|"sócrates"|1|";Regra "[VCOP] [Adj+] ? Pos""->  é esclarecedor "|"@bytoke  se tivessem fugido para alguém, não seria para Sócrates de certeza. Registo o ataque a Portas em favor de PPC.  Tb é esclarecedor "|" <USER>  se tivessem fugido para alguém, não seria para Sócrates de certeza. Registo o ataque a Portas em favor de PPC.  Tb é esclarecedor "
"71512128447721400"|Teste|"jsocrates"|"sócrates"|-1|"; sentiTokens:voto(0) vergonha(-1) ; score:-1; "|"@taf Vergonha não pois não devo nada a ninguém ( para já) e tb não voto Sócrates com palas, mas não sou anti Sócrates "|" <USER> Vergonha não pois não devo nada a ninguém ( para já) e tb não voto Sócrates com palas, mas não sou anti Sócrates "
"71308237600858100"|Teste|"jsocrates"|"sócrates"|0|"; sentiTokens:; score:0;"|"#debate PP a colar FL a Sócrates. Agora aposto que sai um soudbite do louçã! "|"#debate PP a colar FL a Sócrates. Agora aposto que sai um soudbite do louçã! "
"71308596603920300"|Teste|"jsocrates"|"sócrates"|-1|"; sentiTokens:voto(0) agradece(0) penalizado(-1) ; score:-1; "|"#debate Tenho dúvidas que Louçã impeça o voto útil no PS, Sócrates agradece, o BE será o partido mais penalizado dia 5 "|"#debate Tenho dúvidas que Louçã impeça o voto útil no PS, Sócrates agradece, o BE será o partido mais penalizado dia 5 "
"71311865690591200"|Teste|"flouca"|"louçã"|0|"; sentiTokens:conquistado(1) bancarrota(-1) ; score:0;"|"A Portas até faltou o ar ao ouvir Louçã projectar a bancarrota para daqui a um ano acabasse aí o debate e teria conquistado mais um eleitor "|"A Portas até faltou o ar ao ouvir Louçã projectar a bancarrota para daqui a um ano acabasse aí o debate e teria conquistado mais um eleitor "
"71310443343388600"|Teste|"flouca"|"louçã"|-1|";Haha: hahahaha  "|"ahahahaha O #CDS é o autor do Rendimento Social de Inserção (#RSI). Se funciona mal... deve-se a #portas, diz #louçã ahahaha "|"ahahahaha O #CDS é o autor do Rendimento Social de Inserção (#RSI). Se funciona mal... deve-se a #portas, diz #louçã ahahaha "
"71557168675033000"|Teste|"jsocrates"|"josé sócrates"|0|"; sentiTokens:acusar(0) ; score:0;"|"Da autoridade moral: O candidato José Sócrates está agora numa de acusar os seus adversários de falta de autorid... http://bit.ly/iNbJuB "|"Da autoridade moral: O candidato José Sócrates está agora numa de acusar os seus adversários de falta de autorid... <URL>  "
"71309373686808500"|Teste|"flouca"|"louçã"|-1|";Haha: eheh  "|"eheh O Louçã chamou amigo a Portas?? #debate RT @ChicodeOeiras: @jsantanalopes ele n sabe do q fala imita o q os outros dizem ehehe "|"eheh O Louçã chamou amigo a Portas?? #debate RT <USER>  <USER> ele n sabe do q fala imita o q os outros dizem ehehe "
"71560514286780400"|Teste|"jsocrates"|"sócrates"|0|"; sentiTokens:absoluta(0) ; score:0;"|"MAIORIA absoluta... deita para trás --- &gt&gt PORTUGAL avança, certamente! Rejeição preocupa Sócrates - http://t.co/tJh1WzK via @AddThis "|"MAIORIA absoluta... deita para trás --- &gt&gt PORTUGAL avança, certamente! Rejeição preocupa Sócrates - <URL> via <USER>  "
